,year,track_rank,search_artist,search_query,track_popularity,duration_min,tempo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,k_labels,clusters
1510,1985,11,Paul Young,Everytime You Go Away,32.0,5.36,164.25599999999997,0.607,0.643,5.0,-11.493,1.0,0.0435,0.177,0.000153,0.11800000000000001,0.715,1,Happy Dance
1511,1985,12,Philip Bailey,Easy Lover,65.0,5.1,128.871,0.74,0.9229999999999999,1.0,-5.082,1.0,0.0369,0.105,0.00016299999999999998,0.0825,0.93,1,Happy Dance
1512,1985,13,REO Speedwagon,Can't Fight This Feeling,72.0,4.91,156.344,0.408,0.48,9.0,-11.017000000000001,1.0,0.0266,0.155,1.82e-05,0.0877,0.19,0,Neutral Energetic
1513,1985,14,Starship,We Built This City,75.0,4.93,144.091,0.6609999999999999,0.9079999999999999,5.0,-4.897,1.0,0.039,0.052000000000000005,0.0,0.0708,0.6559999999999999,1,Happy Dance
1514,1985,15,Huey Lewis and the News,The Power of Love,73.0,3.91,118.773,0.768,0.8290000000000001,5.0,-5.109,1.0,0.0313,0.0964,2.9199999999999998e-05,0.09699999999999999,0.9620000000000001,1,Happy Dance
1515,1985,16,Simple Minds,Don't You,73.0,4.38,111.346,0.66,0.816,2.0,-6.61,1.0,0.0299,0.168,0.0181,0.0608,0.6779999999999999,1,Happy Dance
1516,1985,17,Kool & the Gang,Cherish (Kool & the Gang song),62.0,3.98,95.186,0.639,0.596,10.0,-8.145,0.0,0.0225,0.331,0.0,0.29600000000000004,0.42700000000000005,0,Neutral Energetic
1517,1985,18,John Parr,St. Elmo's Fire,66.0,4.2,111.20299999999999,0.612,0.6,9.0,-10.945,1.0,0.0327,0.15,3.04e-06,0.222,0.47100000000000003,0,Neutral Energetic
1518,1985,19,Glenn Frey,The Heat Is On,62.0,3.8,149.70600000000002,0.622,0.865,7.0,-6.369,1.0,0.0531,0.0167,2.34e-05,0.0692,0.87,1,Happy Dance
1519,1985,20,USA for Africa,We Are the World,8.0,4.7,100.01100000000001,0.268,0.29,4.0,-13.610999999999999,1.0,0.0454,0.904,0.429,0.695,0.191,2,Soft Acoustic
1520,1985,21,Tears for Fears,Shout,70.0,6.56,97.90899999999999,0.511,0.9420000000000001,0.0,-10.407,1.0,0.0429,0.174,1.87e-05,0.139,0.498,0,Neutral Energetic
1521,1985,22,Stevie Wonder,Part-Time Lover,67.0,4.21,174.513,0.662,0.624,10.0,-13.606,0.0,0.0417,0.165,0.0,0.0674,0.961,1,Happy Dance
1522,1985,23,Whitney Houston,Saving All My Love For You,64.0,3.97,99.304,0.636,0.264,6.0,-14.567,0.0,0.0263,0.593,4.22e-05,0.275,0.264,2,Soft Acoustic
1523,1985,24,Bryan Adams,Heaven,75.0,4.06,140.059,0.382,0.589,9.0,-7.315,0.0,0.0267,0.0465,0.0,0.122,0.335,0,Neutral Energetic
1524,1985,25,Wham!,Everything She Wants,65.0,5.04,115.09100000000001,0.9,0.45899999999999996,6.0,-15.557,0.0,0.0366,0.321,0.00399,0.165,0.9620000000000001,1,Happy Dance
1525,1985,26,New Edition,Cool It Now,51.0,5.79,116.574,0.871,0.532,10.0,-13.335,0.0,0.0677,0.126,0.008190000000000001,0.321,0.74,1,Happy Dance
1526,1985,27,Jan Hammer,Miami Vice Theme,40.0,3.52,191.41400000000002,0.419,0.54,7.0,-11.741,0.0,0.0341,0.0149,0.684,0.11699999999999999,0.474,0,Neutral Energetic
1527,1985,28,Billy Ocean,Loverboy,51.0,4.16,107.90100000000001,0.7340000000000001,0.7090000000000001,6.0,-9.164,0.0,0.0388,0.0915,2.36e-05,0.0635,0.713,1,Happy Dance
1528,1985,29,Teena Marie,Lovergirl,45.0,4.33,123.604,0.73,0.7559999999999999,9.0,-7.5089999999999995,0.0,0.0492,0.0469,0.0033299999999999996,0.235,0.8270000000000001,1,Happy Dance
1529,1985,30,Glenn Frey,You Belong to the City,51.0,5.88,109.48,0.669,0.703,4.0,-5.789,0.0,0.0299,0.06,0.00147,0.0623,0.436,0,Neutral Energetic
1530,1985,31,Ready for the World,Oh Sheila,51.0,4.0,128.82,0.7979999999999999,0.5770000000000001,0.0,-10.347000000000001,1.0,0.0777,0.0234,0.00112,0.0728,0.835,1,Happy Dance
1531,1985,32,DeBarge,Rhythm of the Night,63.0,3.82,115.14200000000001,0.7070000000000001,0.759,11.0,-12.328,0.0,0.046,0.0769,2.84e-05,0.0775,0.955,1,Happy Dance
1532,1985,33,Phil Collins,One More Night,68.0,4.82,136.369,0.534,0.442,3.0,-9.442,1.0,0.0308,0.7879999999999999,0.00035099999999999997,0.0986,0.34299999999999997,2,Soft Acoustic
1533,1985,34,The Honeydrippers,Sea of Love,50.0,3.06,82.73700000000001,0.42200000000000004,0.41100000000000003,7.0,-9.004,1.0,0.0257,0.111,0.0011300000000000001,0.324,0.39299999999999996,0,Neutral Energetic
1534,1985,35,Duran Duran,A View to a Kill,56.0,3.63,125.47200000000001,0.706,0.8140000000000001,1.0,-5.405,1.0,0.0569,0.0159,0.0,0.262,0.778,1,Happy Dance
1535,1985,36,Duran Duran,The Wild Boys,55.0,4.29,115.689,0.741,0.838,11.0,-7.622000000000001,0.0,0.0637,0.40700000000000003,0.0,0.138,0.586,1,Happy Dance
1536,1985,37,Chicago,You're the Inspiration,71.0,3.82,74.008,0.583,0.602,11.0,-6.364,1.0,0.0274,0.368,0.0,0.22,0.38799999999999996,0,Neutral Energetic
1537,1985,38,The Pointer Sisters,Neutron Dance,50.0,4.22,104.794,0.752,0.8390000000000001,9.0,-6.879,1.0,0.0503,0.0236,0.0,0.263,0.8640000000000001,1,Happy Dance
1538,1985,39,Pat Benatar,We Belong,65.0,3.69,135.154,0.706,0.322,5.0,-14.107999999999999,1.0,0.0467,0.528,2.37e-06,0.5760000000000001,0.305,2,Soft Acoustic
1539,1985,40,Commodores,Nightshift,61.0,5.11,105.06,0.727,0.5589999999999999,8.0,-10.193999999999999,1.0,0.0392,0.62,0.0114,0.0629,0.39299999999999996,2,Soft Acoustic
1540,1985,41,Howard Jones,Things Can Only Get Better,55.0,3.93,108.25399999999999,0.752,0.743,7.0,-6.082999999999999,1.0,0.0331,0.0314,0.000117,0.128,0.8320000000000001,1,Happy Dance
1541,1985,42,Jack Wagner,All I Need,42.0,3.49,140.27700000000002,0.475,0.375,9.0,-12.023,1.0,0.0282,0.46799999999999997,0.0,0.162,0.166,2,Soft Acoustic
1542,1985,43,Aretha Franklin,Freeway of Love,46.0,5.87,126.509,0.688,0.899,2.0,-6.327999999999999,1.0,0.0734,0.242,5.55e-06,0.0223,0.833,1,Happy Dance
1543,1985,44,Corey Hart,Never Surrender,48.0,4.92,104.131,0.552,0.5379999999999999,2.0,-11.085,1.0,0.0344,0.516,0.0,0.20199999999999999,0.401,2,Soft Acoustic
1544,1985,45,Phil Collins,Sussudio,65.0,4.39,121.23200000000001,0.7140000000000001,0.935,5.0,-5.195,1.0,0.0849,0.0529,0.0934,0.0515,0.725,1,Happy Dance
1545,1985,46,Sheena Easton,Strut,43.0,4.02,114.65899999999999,0.91,0.7509999999999999,1.0,-11.29,1.0,0.039,0.295,0.00214,0.141,0.975,1,Happy Dance
1546,1985,47,Whitney Houston,You Give Good Love,50.0,4.62,74.80199999999999,0.5589999999999999,0.365,5.0,-13.654000000000002,1.0,0.0332,0.6859999999999999,0.0,0.0771,0.534,2,Soft Acoustic
1547,1985,48,Survivor,The Search Is Over,55.0,4.21,124.209,0.527,0.342,3.0,-12.272,1.0,0.0336,0.59,0.0,0.0803,0.14800000000000002,2,Soft Acoustic
1548,1985,49,Diana Ross,Missing You,36.0,4.09,86.822,0.644,0.355,4.0,-11.41,0.0,0.0366,0.6579999999999999,0.00116,0.0485,0.187,2,Soft Acoustic
1549,1985,50,Phil Collins,Separate Lives,55.0,4.15,93.17299999999999,0.32,0.308,4.0,-9.118,1.0,0.0318,0.237,0.0,0.319,0.193,2,Soft Acoustic
1550,1985,51,Prince,Raspberry Beret,60.0,3.59,120.75,0.7609999999999999,0.67,2.0,-12.759,1.0,0.0438,0.21,0.000426,0.0684,0.91,1,Happy Dance
1551,1985,52,Billy Ocean,Suddenly,57.0,3.91,129.486,0.496,0.33899999999999997,10.0,-9.512,0.0,0.0317,0.735,0.0,0.115,0.201,2,Soft Acoustic
1552,1985,53,Don Henley,The Boys of Summer,75.0,4.81,176.94099999999997,0.516,0.5489999999999999,6.0,-13.741,1.0,0.0373,0.501,0.00572,0.184,0.907,1,Happy Dance
1553,1985,54,Murray Head,One Night in Bangkok,56.0,3.93,108.70299999999999,0.892,0.578,10.0,-5.025,1.0,0.15,0.11199999999999999,0.000315,0.0897,0.621,1,Happy Dance
1554,1985,55,Sting,If You Love Somebody Set Them Free,50.0,4.27,125.05799999999999,0.627,0.8490000000000001,9.0,-10.61,0.0,0.0309,0.13699999999999998,0.0,0.319,0.8170000000000001,1,Happy Dance
1555,1985,56,Animotion,Obsession,48.0,5.62,114.74799999999999,0.6729999999999999,0.613,7.0,-11.997,1.0,0.0799,0.00436,0.36200000000000004,0.608,0.415,0,Neutral Energetic
1556,1985,57,Tina Turner,We Don't Need Another Hero,0.0,4.22,98.845,0.701,0.586,8.0,-8.78,0.0,0.042,0.179,0.0055899999999999995,0.171,0.78,1,Happy Dance
1557,1985,58,Madonna,Material Girl,71.0,4.0,136.506,0.742,0.883,0.0,-3.4189999999999996,1.0,0.0329,0.33299999999999996,7.51e-06,0.0964,0.978,1,Happy Dance
1558,1985,59,Tina Turner,Better Be Good to Me,42.0,5.21,120.678,0.748,0.722,8.0,-6.499,1.0,0.0347,0.0344,0.0164,0.0857,0.835,1,Happy Dance
1559,1985,60,Tears for Fears,Head over Heels,63.0,4.29,95.007,0.623,0.7390000000000001,7.0,-8.116,1.0,0.0244,0.33799999999999997,1.88e-05,0.109,0.642,1,Happy Dance
1560,1985,61,Harold Faltermeyer,Axel F,58.0,3.01,117.285,0.799,0.491,1.0,-17.105,1.0,0.0891,0.016,0.843,0.094,0.57,1,Happy Dance
1561,1985,62,Sade,Smooth Operator,67.0,4.31,119.336,0.7340000000000001,0.58,9.0,-6.619,0.0,0.0321,0.23800000000000002,0.0006,0.0298,0.9620000000000001,1,Happy Dance
1562,1985,63,Mary Jane Girls,In My House,55.0,5.73,94.875,0.7959999999999999,0.431,7.0,-10.3,1.0,0.214,0.171,0.00811,0.0894,0.667,1,Happy Dance
1563,1985,64,Phil Collins,Don't Lose My Number,57.0,4.81,80.61399999999999,0.585,0.8320000000000001,5.0,-5.016,0.0,0.0814,0.168,5.0900000000000004e-05,0.0634,0.9520000000000001,1,Happy Dance
1564,1985,65,Cyndi Lauper,All Through the Night,58.0,4.55,95.1,0.573,0.65,8.0,-5.934,1.0,0.0257,0.201,1.58e-06,0.048,0.34600000000000003,0,Neutral Energetic
1565,1985,66,Bryan Adams,Run to You,65.0,3.89,126.59299999999999,0.561,0.8109999999999999,4.0,-6.157,1.0,0.0265,0.00515,3.6e-05,0.287,0.635,1,Happy Dance
1566,1985,67,Bruce Springsteen,Glory Days,68.0,4.25,117.486,0.574,0.96,9.0,-4.906000000000001,1.0,0.032,0.0457,0.0,0.121,0.978,1,Happy Dance
1567,1985,68,'Til Tuesday,Voices Carry,55.0,4.39,104.995,0.583,0.574,0.0,-9.044,1.0,0.0239,0.0282,2.14e-06,0.114,0.578,0,Neutral Energetic
1568,1985,69,Kool & the Gang,Misled (Kool & the Gang song),39.0,4.1,122.37299999999999,0.8270000000000001,0.643,11.0,-7.806,1.0,0.0455,0.012,0.0023899999999999998,0.0365,0.938,1,Happy Dance
1569,1985,70,Eurythmics,Would I Lie to You?,52.0,4.47,131.968,0.613,0.912,2.0,-4.638,1.0,0.0328,0.0378,3.65e-05,0.52,0.733,1,Happy Dance
1570,1985,71,ABC,Be Near Me,41.0,3.66,124.685,0.7190000000000001,0.589,5.0,-11.87,1.0,0.0302,0.128,0.1,0.13,0.8190000000000001,1,Happy Dance
1571,1985,72,Paul McCartney,No More Lonely Nights,36.0,4.79,177.105,0.315,0.428,5.0,-11.558,1.0,0.036000000000000004,0.00987,2.68e-05,0.14400000000000002,0.449,0,Neutral Energetic
1572,1985,73,Survivor,I Can't Hold Back,51.0,3.98,143.645,0.509,0.6809999999999999,4.0,-10.659,1.0,0.0306,0.499,5.36e-05,0.1,0.33,2,Soft Acoustic
1573,1985,74,Bryan Adams,Summer Of '69,79.0,3.6,139.131,0.508,0.8340000000000001,2.0,-6.205,1.0,0.0386,0.0183,0.0,0.0732,0.774,1,Happy Dance
1574,1985,75,Katrina and the Waves,Walking on Sunshine,76.0,3.98,109.902,0.596,0.8690000000000001,10.0,-11.97,1.0,0.037000000000000005,0.0116,0.17300000000000001,0.0678,0.9440000000000001,1,Happy Dance
1576,1985,77,Julian Lennon,Too Late for Goodbyes,51.0,3.58,122.42,0.867,0.743,11.0,-8.229,0.0,0.0325,0.16,0.00365,0.0451,0.9690000000000001,1,Happy Dance
1577,1985,78,Julian Lennon,Valotte,51.0,3.58,122.42,0.867,0.743,11.0,-8.229,0.0,0.0325,0.16,0.00365,0.0451,0.9690000000000001,1,Happy Dance
1578,1985,79,Power Station,Some Like It Hot,46.0,5.09,125.48700000000001,0.732,0.893,2.0,-8.355,1.0,0.0488,0.0816,2.05e-05,0.0783,0.654,1,Happy Dance
1579,1985,80,Ashford & Simpson,Solid,54.0,5.2,101.241,0.8140000000000001,0.474,0.0,-12.017000000000001,1.0,0.0309,0.27,8.16e-06,0.599,0.956,1,Happy Dance
1580,1985,81,Madonna,Angel,46.0,3.94,133.266,0.752,0.593,7.0,-13.673,1.0,0.0367,0.29600000000000004,0.000196,0.168,0.8340000000000001,1,Happy Dance
1581,1985,82,Bruce Springsteen,I'm on Fire,73.0,2.6,88.59100000000001,0.62,0.446,1.0,-14.450999999999999,0.0,0.0347,0.589,0.0299,0.0727,0.868,2,Soft Acoustic
1582,1985,83,Hall & Oates,Method of Modern Love,39.0,5.57,94.20299999999999,0.7140000000000001,0.726,5.0,-6.621,0.0,0.0569,0.0708,2.15e-05,0.09300000000000001,0.753,1,Happy Dance
1583,1985,84,Thompson Twins,Lay Your Hands on Me,38.0,5.22,102.838,0.7859999999999999,0.701,7.0,-11.937999999999999,1.0,0.033,0.11699999999999999,5.5e-05,0.21100000000000002,0.841,1,Happy Dance
1584,1985,85,DeBarge,Who's Holding Donna Now,57.0,4.46,90.17299999999999,0.6579999999999999,0.33399999999999996,3.0,-14.648,0.0,0.0254,0.423,2.2100000000000002e-05,0.127,0.647,2,Soft Acoustic
1585,1985,86,John Cougar Mellencamp,Lonely Ol' Night,45.0,3.75,126.55799999999999,0.634,0.8859999999999999,9.0,-3.988,1.0,0.0329,0.004529999999999999,0.00892,0.0397,0.7559999999999999,1,Happy Dance
1586,1985,87,Heart,What About Love,51.0,3.7,160.554,0.259,0.595,2.0,-6.692,0.0,0.0356,0.444,0.0,0.41600000000000004,0.295,2,Soft Acoustic
1587,1985,88,David Lee Roth,California Girls,46.0,2.86,115.13,0.5820000000000001,0.748,4.0,-5.93,1.0,0.0521,0.43200000000000005,0.0,0.0707,0.433,0,Neutral Energetic
1588,1985,89,Kool & the Gang,Fresh (Kool & the Gang song),62.0,4.44,117.708,0.838,0.381,11.0,-16.867,0.0,0.0351,0.00912,0.0988,0.0364,0.95,1,Happy Dance
1589,1985,90,Jermaine Jackson,Do What You Do,42.0,4.21,112.682,0.573,0.462,1.0,-9.634,0.0,0.0256,0.44799999999999995,0.0,0.23199999999999998,0.39899999999999997,2,Soft Acoustic
1590,1985,91,The Time,Jungle Love,53.0,5.56,119.61,0.7609999999999999,0.6409999999999999,8.0,-13.466,0.0,0.0445,0.0713,0.0269,0.483,0.8220000000000001,1,Happy Dance
1591,1985,92,Bruce Springsteen,Born in the U.S.A.,73.0,4.64,122.09299999999999,0.39799999999999996,0.9520000000000001,4.0,-6.042000000000001,1.0,0.061,0.000373,7.75e-05,0.1,0.584,0,Neutral Energetic
1592,1985,93,Tina Turner,Private Dancer,62.0,3.84,97.79299999999999,0.855,0.48,1.0,-8.902000000000001,1.0,0.0588,0.254,2.1600000000000003e-05,0.151,0.7979999999999999,1,Happy Dance
1593,1985,94,Aretha Franklin,Who's Zoomin' Who,46.0,5.87,126.509,0.688,0.899,2.0,-6.327999999999999,1.0,0.0734,0.242,5.55e-06,0.0223,0.833,1,Happy Dance
1594,1985,95,Sting,Fortress Around Your Heart,45.0,4.66,120.535,0.6809999999999999,0.47600000000000003,7.0,-15.447000000000001,1.0,0.0294,0.294,6.18e-06,0.079,0.6679999999999999,1,Happy Dance
1595,1985,96,Lionel Richie,Penny Lover,46.0,3.77,100.384,0.691,0.527,6.0,-9.203,0.0,0.0342,0.515,0.00168,0.0979,0.639,2,Soft Acoustic
1596,1985,97,Don Henley,All She Wants to Do Is Dance,55.0,4.49,114.932,0.7020000000000001,0.5579999999999999,7.0,-11.952,1.0,0.0288,0.0304,0.0,0.0528,0.903,1,Happy Dance
1597,1985,98,Madonna,Dress You Up,49.0,4.04,136.09799999999998,0.634,0.8959999999999999,0.0,-3.073,0.0,0.0318,0.0298,0.0036,0.1,0.8270000000000001,1,Happy Dance
1598,1985,99,Night Ranger,Sentimental Street,35.0,4.23,99.641,0.66,0.579,0.0,-12.745999999999999,1.0,0.028999999999999998,0.188,0.0,0.0687,0.583,1,Happy Dance
1599,1985,100,Sheena Easton,Sugar Walls,33.0,4.03,126.51,0.7440000000000001,0.55,10.0,-12.689,1.0,0.0554,0.0746,4.2e-05,0.0353,0.853,1,Happy Dance
1600,1986,1,Dionne Warwick,That's What Friends Are For,54.0,4.27,120.117,0.6729999999999999,0.28600000000000003,8.0,-14.642999999999999,1.0,0.0313,0.294,0.0,0.086,0.19899999999999998,2,Soft Acoustic
1601,1986,2,Lionel Richie,"Say You, Say Me",69.0,4.02,128.06799999999998,0.636,0.405,8.0,-11.113,1.0,0.0287,0.355,0.0,0.0804,0.257,2,Soft Acoustic
1602,1986,3,Klymaxx,I Miss You,38.0,5.55,139.562,0.5529999999999999,0.345,5.0,-18.267,1.0,0.0342,0.499,0.0,0.252,0.305,2,Soft Acoustic
1603,1986,4,Patti LaBelle,On My Own,59.0,4.85,92.09299999999999,0.62,0.402,5.0,-12.964,1.0,0.0264,0.337,6.13e-05,0.312,0.483,2,Soft Acoustic
1604,1986,5,Mr. Mister,Broken Wings (Mr. Mister song),13.0,5.74,99.209,0.522,0.597,1.0,-11.265,0.0,0.0315,0.14,8.57e-05,0.0673,0.48200000000000004,0,Neutral Energetic
1605,1986,6,Whitney Houston,How Will I Know,70.0,4.59,119.49,0.8320000000000001,0.544,6.0,-12.697000000000001,1.0,0.0442,0.201,0.000139,0.632,0.9279999999999999,1,Happy Dance
1606,1986,7,Eddie Murphy,Party All the Time,57.0,4.22,135.03,0.6990000000000001,0.6920000000000001,11.0,-13.045,1.0,0.0456,0.00979,0.00032599999999999996,0.0427,0.677,1,Happy Dance
1607,1986,8,Survivor,Burning Heart,65.0,3.84,98.125,0.652,0.609,9.0,-9.684,0.0,0.027999999999999997,0.298,8.79e-06,0.0573,0.6459999999999999,1,Happy Dance
1608,1986,9,Mr. Mister,Kyrie,56.0,4.28,89.735,0.489,0.6759999999999999,0.0,-8.769,1.0,0.0367,0.287,0.0,0.389,0.623,1,Happy Dance
1609,1986,10,Robert Palmer,Addicted to Love,67.0,6.06,111.617,0.7020000000000001,0.578,2.0,-13.415,1.0,0.031,0.382,5.89e-06,0.0425,0.975,1,Happy Dance
1610,1986,11,Whitney Houston,The Greatest Love of All,53.0,4.94,130.961,0.534,0.39899999999999997,9.0,-10.45,1.0,0.0324,0.682,0.0,0.172,0.29,2,Soft Acoustic
1611,1986,12,Atlantic Starr,Secret Lovers,47.0,5.51,74.142,0.33899999999999997,0.379,0.0,-15.08,1.0,0.0528,0.653,3.56e-06,0.21899999999999997,0.429,2,Soft Acoustic
1612,1986,13,Gloria Loring,Friends and Lovers,35.0,3.55,111.196,0.529,0.222,3.0,-16.093,1.0,0.0298,0.789,0.0,0.096,0.16399999999999998,2,Soft Acoustic
1613,1986,14,Peter Cetera,Glory of Love,71.0,4.3,144.998,0.518,0.585,5.0,-8.485,1.0,0.0279,0.0778,2.43e-06,0.31,0.312,0,Neutral Energetic
1614,1986,15,Pet Shop Boys,West End Girls,65.0,4.76,113.257,0.6509999999999999,0.9490000000000001,4.0,-6.566,0.0,0.0403,0.007370000000000001,0.125,0.28600000000000003,0.61,1,Happy Dance
1615,1986,16,Billy Ocean,There'll Be Sad Songs,48.0,4.88,79.738,0.563,0.45799999999999996,0.0,-7.672999999999999,1.0,0.0305,0.748,0.0,0.10300000000000001,0.259,2,Soft Acoustic
1616,1986,17,Simple Minds,Alive and Kicking,65.0,4.82,103.265,0.5720000000000001,0.9129999999999999,0.0,-4.26,1.0,0.0362,0.0753,1.4999999999999999e-05,0.128,0.561,0,Neutral Energetic
1617,1986,18,Heart,Never,43.0,3.98,96.228,0.604,0.722,10.0,-9.08,0.0,0.0319,0.5720000000000001,1.12e-06,0.396,0.706,2,Soft Acoustic
1618,1986,19,Prince,Kiss,71.0,3.77,111.485,0.898,0.271,7.0,-12.238,1.0,0.091,0.0135,0.0013800000000000002,0.0461,0.742,1,Happy Dance
1619,1986,20,Steve Winwood,Higher Love,60.0,4.2,98.765,0.701,0.89,5.0,-6.604,1.0,0.0439,0.0512,0.0807,0.493,0.912,1,Happy Dance
1620,1986,21,Huey Lewis and the News,Stuck with You,64.0,4.49,120.71700000000001,0.7040000000000001,0.544,4.0,-11.402000000000001,0.0,0.026000000000000002,0.0873,1.66e-05,0.040999999999999995,0.628,1,Happy Dance
1621,1986,22,Simply Red,Holding Back the Years,67.0,4.5,86.035,0.7070000000000001,0.514,9.0,-8.885,0.0,0.0281,0.58,0.00015900000000000002,0.0953,0.524,2,Soft Acoustic
1622,1986,23,Peter Gabriel,Sledgehammer,55.0,5.2,96.319,0.6409999999999999,0.682,8.0,-7.561,1.0,0.0392,0.044000000000000004,0.0,0.0394,0.46799999999999997,0,Neutral Energetic
1623,1986,24,Starship,Sara,58.0,4.88,100.273,0.642,0.805,10.0,-5.675,1.0,0.0336,0.35200000000000004,1.02e-06,0.11800000000000001,0.365,0,Neutral Energetic
1624,1986,25,The Human League,Human,73.0,3.95,117.656,0.731,0.738,9.0,-8.125,0.0,0.0377,0.184,0.0,0.214,0.958,1,Happy Dance
1625,1986,26,Nu Shooz,I Can't Wait,54.0,3.65,103.96799999999999,0.785,0.8440000000000001,7.0,-4.63,0.0,0.0574,0.166,0.002,0.0681,0.94,1,Happy Dance
1626,1986,27,Berlin,Take My Breath Away,57.0,4.2,96.149,0.478,0.609,6.0,-13.200999999999999,1.0,0.0275,0.188,0.0,0.47,0.579,0,Neutral Energetic
1627,1986,28,Falco,Rock Me Amadeus,61.0,3.37,176.737,0.61,0.8170000000000001,4.0,-9.45,0.0,0.133,0.29600000000000004,0.00336,0.0884,0.889,1,Happy Dance
1628,1986,29,Madonna,Papa Don't Preach,63.0,5.75,121.54,0.807,0.9059999999999999,5.0,-8.972999999999999,0.0,0.0371,0.311,0.000791,0.0248,0.971,1,Happy Dance
1629,1986,30,Bon Jovi,You Give Love a Bad Name,78.0,3.71,122.803,0.541,0.96,0.0,-2.947,0.0,0.0505,0.0663,2.25e-06,0.344,0.812,1,Happy Dance
1630,1986,31,Billy Ocean,"When the Going Gets Tough, the Tough Get Going",63.0,4.13,122.04700000000001,0.754,0.763,4.0,-6.318,1.0,0.0473,0.40700000000000003,0.0,0.318,0.932,1,Happy Dance
1631,1986,32,Janet Jackson,When I Think of You,49.0,3.92,116.20700000000001,0.759,0.639,9.0,-11.386,1.0,0.0425,0.084,0.0331,0.0518,0.706,1,Happy Dance
1632,1986,33,Heart,These Dreams,52.0,4.26,79.03399999999999,0.544,0.435,11.0,-11.442,1.0,0.0304,0.537,3.73e-06,0.0995,0.325,2,Soft Acoustic
1633,1986,34,Glass Tiger,Don't Forget Me (When I'm Gone),44.0,4.14,109.756,0.588,0.831,9.0,-4.463,1.0,0.0295,0.10099999999999999,0.00288,0.175,0.706,1,Happy Dance
1634,1986,35,Madonna,Live to Tell,56.0,5.88,109.84100000000001,0.6729999999999999,0.314,2.0,-14.155999999999999,0.0,0.0279,0.41100000000000003,0.0334,0.107,0.27,2,Soft Acoustic
1635,1986,36,Belinda Carlisle,Mad About You,49.0,3.64,143.797,0.596,0.655,9.0,-9.531,1.0,0.0351,0.00572,0.000151,0.0647,0.512,0,Neutral Energetic
1636,1986,37,Level 42,Something About You,60.0,3.72,105.32600000000001,0.7070000000000001,0.568,6.0,-13.52,0.0,0.0291,0.0319,0.0298,0.055,0.877,1,Happy Dance
1637,1986,38,Bananarama,Venus,64.0,3.82,126.113,0.722,0.961,9.0,-4.812,1.0,0.0514,0.0883,0.61,0.278,0.91,1,Happy Dance
1638,1986,39,Lionel Richie,Dancing on the Ceiling,68.0,4.51,133.197,0.698,0.774,0.0,-8.642000000000001,1.0,0.048,0.12,2.26e-06,0.39399999999999996,0.731,1,Happy Dance
1639,1986,40,Miami Sound Machine,Conga,63.0,4.23,122.23700000000001,0.789,0.6559999999999999,2.0,-14.825,1.0,0.0474,0.168,0.0409,0.0311,0.865,1,Happy Dance
1640,1986,41,Cyndi Lauper,True Colors,69.0,3.79,171.282,0.397,0.207,0.0,-13.155,1.0,0.0331,0.701,3.07e-05,0.11599999999999999,0.268,2,Soft Acoustic
1641,1986,42,Kenny Loggins,Danger Zone,70.0,3.59,157.17,0.544,0.897,3.0,-6.056,0.0,0.0471,0.24100000000000002,0.0,0.13,0.647,1,Happy Dance
1642,1986,43,Janet Jackson,What Have You Done For Me Lately,44.0,4.99,114.045,0.846,0.396,1.0,-12.408,1.0,0.0677,0.0157,0.0116,0.0656,0.841,1,Happy Dance
1643,1986,44,Howard Jones,No One Is to Blame,49.0,4.31,95.12299999999999,0.743,0.354,9.0,-13.619000000000002,1.0,0.0285,0.6829999999999999,4.55e-05,0.0621,0.8,2,Soft Acoustic
1644,1986,45,Sly Fox,Let's Go All the Way,42.0,3.99,98.149,0.633,0.7140000000000001,5.0,-13.574000000000002,1.0,0.0325,0.193,0.000307,0.29600000000000004,0.865,1,Happy Dance
1645,1986,46,Robert Palmer,I Didn't Mean to Turn You On,44.0,3.75,120.65700000000001,0.68,0.485,5.0,-15.589,0.0,0.053,0.0937,0.696,0.255,0.9670000000000001,1,Happy Dance
1646,1986,47,Miami Sound Machine,Words Get in the Way,44.0,3.43,155.656,0.674,0.31,5.0,-17.352,1.0,0.0329,0.293,1.64e-05,0.10800000000000001,0.56,2,Soft Acoustic
1647,1986,48,The Bangles,Manic Monday,57.0,3.07,121.76100000000001,0.685,0.594,2.0,-10.905999999999999,1.0,0.0289,0.294,3.69e-06,0.358,0.853,1,Happy Dance
1648,1986,49,Dire Straits,Walk of Life,60.0,4.21,172.40400000000002,0.461,0.9359999999999999,4.0,-6.8660000000000005,1.0,0.109,0.435,9.13e-05,0.124,0.804,1,Happy Dance
1649,1986,50,Boston,Amanda,63.0,4.27,125.494,0.449,0.424,7.0,-14.06,1.0,0.0323,0.32,1.69e-06,0.107,0.259,2,Soft Acoustic
1650,1986,51,Stacey Q,Two of Hearts,54.0,3.96,130.154,0.852,0.523,5.0,-6.716,0.0,0.032,0.0833,0.0,0.106,0.65,1,Happy Dance
1651,1986,52,The Jets,Crush on You,44.0,4.54,120.33200000000001,0.777,0.8340000000000001,1.0,-10.850999999999999,1.0,0.0574,0.0209,0.0976,0.0446,0.9670000000000001,1,Happy Dance
